iter	Logloss
206	0.03785689788
207	0.03785649719
208	0.03783719333
209	0.03761343717
210	0.03734385492
211	0.03715335582
212	0.03703747737
213	0.03682543259
214	0.03657850602
215	0.0364393066
216	0.03620235138
217	0.0361042656
218	0.03597989877
219	0.03580650935
220	0.03563371702
221	0.03558802152
222	0.03535338998
223	0.03524535627
224	0.03519706663
225	0.0351077711
226	0.03491452594
227	0.03473451109
228	0.03458377031
229	0.03456774298
230	0.03454575436
231	0.0343534717
232	0.03407969937
233	0.03394667711
234	0.03370520536
235	0.03364219664
236	0.03341257214
237	0.03323047608
238	0.03292509208
239	0.03268439034
240	0.03260820552
241	0.03247585092
242	0.0324150634
243	0.0322819682
244	0.03214272936
245	0.03200304228
246	0.0319764383
247	0.03179690818
248	0.03152530357
249	0.03146917438
250	0.03138994008
251	0.03130358743
252	0.03121801245
253	0.0309694947
254	0.03084705321
255	0.03082692816
256	0.03067105374
257	0.03066804722
258	0.03052966428
259	0.03032434843
260	0.03019011791
261	0.03013976176
262	0.02992077157
263	0.0297614465
264	0.029573188
265	0.02925441728
266	0.02910944011
267	0.02897036127
268	0.02873717495
269	0.02870266554
270	0.02859090364
271	0.02847638463
272	0.02844802827
273	0.0283640939
274	0.02823376991
275	0.02809334282
276	0.02790132838
277	0.02763528914
278	0.02747388287
279	0.02737713947
280	0.02722588689
281	0.02708849989
282	0.02694195034
283	0.02682435128
284	0.026714337
285	0.0266193395
286	0.02657862763
287	0.02651006176
288	0.02646898106
289	0.02630093467
290	0.02621756561
291	0.02612103043
292	0.02612069337
293	0.02602201639
294	0.02591945465
295	0.0257898901
296	0.02577765813
297	0.02562673673
298	0.02551499424
299	0.02536537934
300	0.02524008368
301	0.02519347171
302	0.02510065719
303	0.02504162854
304	0.02489660019
305	0.02473288211
306	0.02462163492
307	0.0245722882
308	0.02457132701
309	0.0245712876
310	0.02457110877
311	0.02441922265
312	0.02435554157
313	0.02427639199
314	0.02410597968
315	0.02398774708
316	0.02385360485
317	0.02378407008
318	0.0237452053
319	0.02368828322
320	0.02356644056
321	0.02348779569
322	0.02348727568
323	0.02328982526
324	0.02313425438
325	0.02304874645
326	0.02287199579
327	0.0228719852
328	0.02287186167
329	0.02287173873
330	0.02287152696
331	0.02283079445
332	0.0227598644
333	0.02269457388
334	0.02269398858
335	0.02264467891
336	0.02257091707
337	0.02254423191
338	0.02254421191
339	0.02254416838
340	0.0225440072
341	0.02254387661
342	0.02254375249
343	0.02254357425
344	0.02254351249
345	0.02252085034
346	0.0223896434
347	0.02233436775
348	0.02222425353
349	0.02215596589
350	0.02209227069
351	0.02198108174
352	0.02189752914
353	0.02177521765
354	0.02169193153
355	0.02156611468
356	0.02144007548
357	0.02136692482
358	0.02136668541
359	0.02128069569
360	0.02120797623
361	0.02116129956
362	0.02103530977
363	0.02092836207
364	0.02080825943
365	0.02069529868
366	0.02062537103
367	0.020409525
368	0.0203288451
369	0.02018018198
370	0.02009778764
371	0.02000095158
372	0.01994693301
373	0.01980909949
374	0.01972600043
375	0.01966684266
376	0.01963247708
377	0.01954161082
378	0.01945116663
379	0.01938364901
380	0.01938342224
381	0.0193400154
382	0.01931199139
383	0.01928491947
384	0.01926461853
385	0.01918108387
386	0.01914463825
387	0.01903037983
388	0.01887483919
389	0.01877680046
390	0.0187145585
391	0.01867561374
392	0.0186465006
393	0.01857121608
394	0.01850054959
395	0.01844921018
396	0.01831173843
397	0.01823398534
398	0.01818478803
399	0.01807861064
400	0.01799500657
401	0.01791338253
402	0.0178444043
403	0.0177660062
404	0.01763520662
405	0.01756646457
406	0.01750205965
407	0.01743470321
408	0.01743438879
409	0.01736065136
410	0.01725437426
411	0.0172540519
412	0.01718785665
413	0.01718776753
414	0.01710653527
415	0.0170192529
416	0.01694199246
417	0.01686033842
418	0.01678102354
419	0.01669222674
420	0.01660535232
421	0.01654418539
422	0.0164956181
423	0.01646355079
424	0.01643022229
425	0.01626456564
426	0.01622648294
427	0.01616112212
428	0.01616085741
429	0.01607585191
430	0.0159872177
431	0.0159871577
432	0.01596773119
433	0.01593930189
434	0.01589788148
435	0.01589772118
436	0.01589759824
437	0.01584655825
438	0.015845925
439	0.01581631479
440	0.01575996795
441	0.01571140918
442	0.01566445044
443	0.01566401602
444	0.01566333689
445	0.01564516158
446	0.0156450457
447	0.01561324957
448	0.01561322751
449	0.01561314339
450	0.01561310721
451	0.01561303633
452	0.01561294633
453	0.01561293162
454	0.01561284956
455	0.01561284956
456	0.01561231191
457	0.01561146189
458	0.0155774422
459	0.01554278484
460	0.01546016961
461	0.01540248281
462	0.01531152832
463	0.01527565183
464	0.01523376023
465	0.01519496545
466	0.0151948228
467	0.01511600087
468	0.0150450702
469	0.0150183671
470	0.01495763341
471	0.0148627515
472	0.0148065176
473	0.01478715757
474	0.01471420339
475	0.01467665863
476	0.01461956883
477	0.01458188407
478	0.01451898948
479	0.01451887741
480	0.01447933821
481	0.01447772906
482	0.01443235535
483	0.01438620045
484	0.0143235185
485	0.01425399313
486	0.01420989592
487	0.01411929408
488	0.0140819708
489	0.01408189315
490	0.01408155638
491	0.01408118167
492	0.01408100931
493	0.01408024047
494	0.01408015459
495	0.01408006576
496	0.01407998929
497	0.01403896477
498	0.01403888418
499	0.0140388483
500	0.01399719788
501	0.01394103046
502	0.0139409134
503	0.01387502139
504	0.01387496875
505	0.01387469992
506	0.01385121981
507	0.01380481549
508	0.01376923077
509	0.01372820831
510	0.01369874957
511	0.01366104863
512	0.01359122744
513	0.01359099891
514	0.01356226313
515	0.01347908581
516	0.01347888553
517	0.01338639249
518	0.01334234644
519	0.01334232732
520	0.01327993391
521	0.013226328
522	0.01311210753
523	0.01311166164
524	0.01303103173
525	0.01303042525
526	0.01302466692
527	0.01296912127
528	0.01294846209
529	0.01294843739
530	0.01291157764
531	0.01291138117
532	0.01286232945
533	0.01282858946
534	0.01278650669
535	0.01273642966
536	0.01273638348
537	0.01273635319
538	0.0127360535
539	0.01273601524
540	0.01273601524
541	0.01273601524
542	0.01272237413
543	0.0127223356
544	0.01272218324
545	0.01272188353
546	0.01272188353
547	0.01272188353
548	0.01270035052
549	0.01270035052
550	0.01269992992
551	0.0126997758
552	0.01269963874
553	0.01269949227
554	0.01269941403
555	0.01269937256
556	0.01269933315
557	0.01269920226
558	0.01269891785
559	0.01269884226
560	0.01269874343
561	0.01269860402
562	0.01269846696
563	0.0126981896
564	0.0126981346
565	0.01269785018
566	0.012697594
567	0.01269734517
568	0.01269729164
569	0.01264799169
570	0.01259450372
571	0.01255177799
572	0.0124813262
573	0.01244977655
574	0.01242054958
575	0.01236985166
576	0.01231737518
577	0.0122849061
578	0.0122846058
579	0.0122845255
580	0.0122845155
581	0.01228449638
582	0.01228440844
583	0.01228440609
584	0.01228439138
585	0.01228437903
586	0.01224550366
587	0.01224538689
588	0.0122453813
589	0.01224532013
590	0.01224527542
591	0.01224523718
592	0.01224520718
593	0.01224517277
594	0.0122451263
595	0.01224509365
596	0.01224508601
597	0.01224509277
598	0.01224506395
599	0.0122450463
600	0.0122449613
601	0.01224495777
602	0.01224494571
603	0.01224490365
604	0.01224490365
605	0.01222576979
606	0.01219736813
607	0.01219726549
608	0.01215988573
609	0.01211763178
610	0.0120415999
611	0.01203954574
612	0.01199625471
613	0.01192206433
614	0.01192200874
615	0.01190855822
616	0.01190805821
617	0.01190794645
618	0.01190770468
619	0.01190754114
620	0.011860778
621	0.01180336437
622	0.01180329672
623	0.01180323319
624	0.01180317937
625	0.01180310966
626	0.0118029776
627	0.0118028923
628	0.01177921043
629	0.01177918102
630	0.01173805532
631	0.01169353397
632	0.01162595429
633	0.01156812154
634	0.01156797242
635	0.0115678433
636	0.0115661571
637	0.01156606916
638	0.01156550327
639	0.01156535973
640	0.01156521238
641	0.01156493561
642	0.0115648762
643	0.01156484443
644	0.01156480767
645	0.01156475972
646	0.01156473943
647	0.01156469531
648	0.0115641756
649	0.01156390765
650	0.01156383353
651	0.01156377706
652	0.01156371235
653	0.01156346058
654	0.01156320381
655	0.01156317499
656	0.0115630544
657	0.01156302911
658	0.01156278234
659	0.01156275881
660	0.01156273763
661	0.01156247615
662	0.01156219968
663	0.01156207115
664	0.01156202409
665	0.01156155555
666	0.01156110172
667	0.01156086613
668	0.01156068818
669	0.01154021019
670	0.01154013225
671	0.01148023181
672	0.01148011358
673	0.01148006299
674	0.01148000357
675	0.01147988946
676	0.01147982534
677	0.01147981592
678	0.01147981592
679	0.01147976739
680	0.01147967122
681	0.01147963504
682	0.01147953974
683	0.01147947974
684	0.01147937503
685	0.01147932709
686	0.01147923444
687	0.01147917591
688	0.01147917033
689	0.01147914474
690	0.01147912091
691	0.01147861561
692	0.01147858679
693	0.01147854296
694	0.0114785059
695	0.01147847884
696	0.01147836914
697	0.01147834178
698	0.01147830796
699	0.01147826737
700	0.01147826737
701	0.01147818384
702	0.01147809766
703	0.01147797619
704	0.01147778765
705	0.01147778089
706	0.01147768206
707	0.01147765942
708	0.01147758824
709	0.01147753706
710	0.01147730441
711	0.01147727
712	0.01147723765
713	0.01147719735
714	0.01147712088
715	0.01147703323
716	0.01147701058
717	0.01147697617
718	0.01147695088
719	0.01147693764
720	0.01147687205
721	0.01147678911
722	0.01147577762
723	0.01146222563
724	0.01146212798
725	0.01144166586
726	0.01139916014
727	0.0113402162
728	0.0112580995
729	0.01121699233
730	0.01115164328
731	0.01111436059
732	0.01106987424
733	0.01106580976
734	0.01106128263
735	0.01105079421
736	0.01105072303
737	0.01105054833
738	0.01101412153
739	0.0109615724
740	0.01093731993
741	0.01091686164
742	0.01089718219
743	0.01087198235
744	0.01079924993
745	0.01075922072
746	0.01068659096
747	0.01068613212
748	0.01063034971
749	0.01062998382
750	0.01057023162
751	0.01054231997
752	0.0105416432
753	0.01054149643
754	0.01054012023
755	0.01050084927
756	0.01050068485
757	0.01050047102
758	0.0104587162
759	0.01045865149
760	0.01042315383
761	0.01039784075
762	0.01036384046
763	0.01033012489
764	0.01033010901
765	0.01033000018
766	0.01032989369
767	0.01030025159
768	0.01022714123
769	0.01022714123
770	0.01022714123
771	0.01022714123
772	0.01022714123
773	0.01022714123
774	0.01022714123
775	0.01022714123
776	0.01022714123
777	0.01022714123
778	0.01022714123
779	0.01022714123
780	0.01022714123
781	0.01022714123
782	0.01022714123
783	0.01022714123
784	0.01022714123
785	0.01022714123
786	0.01022714123
787	0.01022714123
788	0.01022714123
789	0.01022714123
790	0.01022714123
791	0.01022714123
792	0.01022714123
793	0.01022714123
794	0.01022714123
795	0.01022714123
796	0.01022714123
797	0.01022714123
798	0.01022714123
799	0.01022714123
800	0.01022714123
801	0.01022714123
802	0.01022714123
803	0.01022714123
804	0.01022714123
805	0.01022714123
806	0.01022714123
807	0.01022714123
808	0.01022714123
809	0.01022714123
810	0.01022714123
811	0.01022714123
812	0.01022714123
813	0.01022714123
814	0.01022714123
815	0.01022714123
816	0.01022714123
817	0.01022714123
818	0.01022714123
819	0.01022714123
820	0.01022714123
821	0.01022714123
822	0.01022714123
823	0.01022714123
824	0.01022714123
825	0.01022714123
826	0.01022714123
827	0.01022714123
828	0.01022714123
829	0.01022714123
830	0.01022714123
831	0.01022714123
832	0.01022714123
833	0.01022714123
834	0.01022714123
835	0.01022714123
836	0.01022714123
837	0.01022714123
838	0.01022714123
839	0.01022714123
840	0.01022714123
841	0.01022714123
842	0.01022714123
843	0.01022714123
844	0.01022714123
845	0.01022714123
846	0.01022714123
847	0.01022714123
848	0.01022714123
849	0.01022696563
850	0.01022677751
851	0.01022677751
852	0.01022677751
853	0.01022677751
854	0.01022677751
855	0.01022677751
856	0.01022677751
857	0.01022677751
858	0.01022677751
859	0.01022677751
860	0.01022677751
861	0.01022677751
862	0.01022677751
863	0.01022677751
864	0.01022677751
865	0.01022677751
866	0.01022677751
867	0.01022677751
868	0.01022677751
869	0.01022677751
870	0.01022677751
871	0.01022677751
872	0.01022677751
873	0.01022677751
874	0.01022677751
875	0.01022677751
876	0.01022677751
877	0.01022677751
878	0.01022677751
879	0.01022677751
880	0.01022677751
881	0.01022677751
882	0.01022677751
883	0.01022677751
884	0.01022677751
885	0.01022677751
886	0.01022677751
887	0.01022677751
888	0.01022677751
889	0.01022677751
890	0.01022677751
891	0.01022677751
892	0.01022677751
893	0.01022677751
894	0.01022677751
895	0.01022677751
896	0.01022677751
897	0.01022677751
898	0.01022677751
899	0.01022677751
900	0.01022677751
901	0.01022677751
902	0.01022677751
903	0.01022677751
904	0.01022677751
905	0.01022677751
906	0.01022677751
907	0.01022677751
908	0.01022677751
909	0.01022677751
910	0.01022677751
911	0.01022677751
912	0.01022677751
913	0.01022677751
914	0.01022677751
915	0.01022677751
916	0.01022677751
917	0.01022677751
918	0.01022677751
919	0.01022677751
920	0.01022677751
921	0.01022677751
922	0.01022677751
923	0.01022677751
924	0.01022677751
925	0.01022677751
926	0.01022677751
927	0.01022677751
928	0.01022677751
929	0.01022677751
930	0.01022677751
931	0.01022677751
932	0.01022677751
933	0.01022677751
934	0.01022677751
935	0.01022677751
936	0.01022677751
937	0.01022677751
938	0.01022677751
939	0.01022677751
940	0.01022677751
941	0.01022677751
942	0.01022677751
943	0.01022677751
944	0.01022677751
945	0.01022677751
946	0.01022677751
947	0.01022677751
948	0.01022677751
949	0.01022677751
950	0.01022677751
951	0.01022677751
952	0.01022677751
953	0.01022677751
954	0.01022677751
955	0.01022677751
956	0.01022677751
957	0.01022677751
958	0.01022677751
959	0.01022677751
960	0.01022677751
961	0.01022677751
962	0.01022677751
963	0.01022677751
964	0.01022677751
965	0.01022677751
966	0.01022677751
967	0.01022677751
968	0.01022677751
969	0.01022677751
970	0.01022677751
971	0.01022677751
972	0.01022677751
973	0.01022677751
974	0.01022677751
975	0.01022677751
976	0.01022677751
977	0.01022677751
978	0.01022677751
979	0.01022677751
980	0.01022677751
981	0.01022677751
982	0.01022677751
983	0.01022677751
984	0.01022677751
985	0.01022677751
986	0.01022677751
987	0.01022677751
988	0.01022677751
989	0.01022677751
990	0.01022677751
991	0.01022677751
992	0.01022677751
993	0.01022677751
994	0.01022677751
995	0.01022677751
996	0.01022677751
997	0.01022677751
998	0.01022677751
999	0.01022677751
